reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
cc338ef9-3183-42fe-b77a-95bfe570879d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hati-hati pakai aplikasi ini transfer atau menyimpan uang bahkan bertransaksi ,share pengalaman transaksi pembayaran tagihan BPJS dan pernah juga PLN salah kode belakang angka ,uang hilang tidak bisa refund,beda dengan aplikasi lain contoh DANA ,OVO dll jika ada kesalahan nominal selisih atau gagal bayar akan jadi saldo dan aman uang di akun tsb.ayo yg pernah ngalami dan jadi korban kita laporkan serentak aplikasi ini KE OJK minimal adukan via email kerena msuk penipuan dan pengelapan",1,9,3.32.1,2025-04-30 16:09:31,"Halo, Kak Jhoewady Law

Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.
",2025-04-30 17:33:49,3.32.1
13a3e106-a8fc-4bd0-8b24-3447d0da563b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,3.32.1,2025-04-30 15:30:35,,,3.32.1
0d126d77-9511-4d96-aba2-e372480ff077,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat berguna,5,0,3.32.1,2025-04-30 14:15:24,,,3.32.1
522f4ac1-923e-40e3-84b5-4f7b08a7b991,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"respon admin nya sangat cepat, membantu tugas sampai selesai, terimakasih flip",5,0,3.32.1,2025-04-30 13:32:09,,,3.32.1
cfaa268e-ffe2-49d7-9e69-f229cf9ba2e8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"beli di flip potongam kwh nya gede contoh beli yang 50rb token listik harus nya dapet 36,00 real malah dapet 32,00... kalo di orenpay atw yang lain real dapet nya dan di struk pun tercatat jumlah token yanv kalian belk. coba deh kalian cek baik baik.",1,0,3.32.1,2025-04-30 13:12:51,"Halo, Kak othe chanel

Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-30 17:39:48,3.32.1
51376cd1-b3b6-4f5c-8cde-a3cb175fb67d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"amanah ,semoga selalu aman aplikasi ini",5,0,3.32.1,2025-04-30 12:57:19,,,3.32.1
004d68f5-2651-4545-abbe-4e51d4d8f44a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,harus daftar KTP,1,0,,2025-04-30 12:17:31,"Halo, Kak Hary Susiawardani

Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-30 17:44:00,
d659b43d-1bbf-45be-93c3-5426064f7a0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,3.27.0,2025-04-30 11:58:52,,,3.27.0
2afb1d35-8856-493d-9eee-27a7be4917ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cepat layanannya dan murah biayanya,5,0,,2025-04-30 11:03:57,,,
897915b5-7f61-4e97-aaed-85c8f7f4e86e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,koinnya ngak bisa digunakan,1,0,3.28.1,2025-04-30 10:00:12,"Halo, Kak Nur Zalsha Zasikha

Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-30 17:46:19,3.28.1
94747ab9-6889-4205-9c22-e0b55e514f0e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice!,5,0,3.32.1,2025-04-30 09:11:42,,,3.32.1
643b6975-d2de-4fff-bdf7-f18cfaa7379e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,3.31.0,2025-04-30 06:50:04,,,3.31.0
32859093-c481-4c07-a832-24e9fd81a119,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap..hemat biaya transfer..mudah digunajan,5,0,3.32.1,2025-04-30 06:12:50,,,3.32.1
878f98e0-b18e-4cdf-b0e5-9f899f82e62d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ttp bisa tf walau ga isi saldo akun.. thank membantu sekali...se sebenere pakai admin lah.. dibelakang itu sekarang mahal lho..ga kaya awal aku make.tapi as long as find saja...,5,0,3.32.1,2025-04-30 05:58:55,,,3.32.1
24603ea5-7140-49ab-b1d8-8600fbf269ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Alhamdulillah, tambah mantap amanah yang diemban jadi berkah melimpah buat kita semua.",5,0,,2025-04-30 04:49:42,"Halo, Kak Dana Smart. Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-28 17:34:46,
dff9c4aa-4242-406c-a7df-a7b8a49167ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"(update) 1 keluhan.. untuk tf bsi,. ternyata BSI yg wah.. entahlah. Maaf flip, kamu memuaskan. Bukan kamu yg salah..",5,2,3.32.1,2025-04-30 03:27:02,"Halo, Kak Fajar Sidik

Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer antarbank yang Kakak alami melalui email hello@flip.id, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2024-10-31 16:32:11,3.32.1
80ab6d87-a093-423e-bd26-3977dc016e52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,,2025-04-30 03:18:58,,,
98318b9a-1e5f-468f-b48f-201d3fc6576a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,paten x baghh,5,0,3.32.1,2025-04-30 03:18:44,,,3.32.1
22153436-80f8-4642-86b9-7b023941da30,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"unggah bukti gak bisa, tidak ada dimenu",1,0,,2025-04-30 02:07:06,"Halo, Kak Satria adi rama putra

Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-30 17:55:06,
9af9eac0-1ac8-47c0-9fca-b0dd86243b44,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,,2025-04-30 01:46:42,,,
57ed72af-7695-4c98-b75f-79399b339d38,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Halo kak,perkenalkan nama saya Nafia ,flip adalah aplikasi transfer yang sangat mudah dan cepat,tapi maaf hari ini tanggal 29 April 2025 saya mengalami kendala dalam upaya me refund ( pengembalian dana) dari flip ke ovo,sebelumnya refund itu sangat cepat dan mudah tapi sekarang kenapa jadi susah melakukan refund,saya sangat minta tolong agar membantu saya dalam pengembalian dana(refund) , Flip tolong kami,kami sangat senang dengan Flip ,tolong di perbaiki lagi aplikasinya agar lebih baik lagi.",5,2,3.32.1,2025-04-29 22:04:18,,,3.32.1
ad33b7cc-57a3-423d-80a6-b6f9291b8575,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apk buruk, CS buruk udh jelasin masalah yang sama ke 3 cs yang berbeda2 tetapi gak di atasin, kronologi top up lewat Indomaret status udh berhasil di cek udh berhasil tapi di flip gak ada update/ duit gak masuk. buruk benar2 buruk untung gak ngisi banyak",1,15,3.32.1,2025-04-29 15:17:06,"Halo, Kak Bagus Styawan. Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-29 19:14:37,3.32.1
6bbdbad8-f65f-4388-8cfa-fe787070a5c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat mempermudah proses transaksi,5,0,3.32.1,2025-04-29 15:07:18,,,3.32.1
32620847-f564-460e-b183-2e2313cc1a32,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"CS Flip tidak solutif. saya bertanya terkait permasalahan hadiah referral yg tidak masuk masuk padahal sudah lebih dari 5 x 24 jam, malah ditanya ulang2 dan diminta menjelaskan hal yg sama berkali-kali. saya punya screenshot percakapan flipnya kl manajemen flip perlu bukti.",1,0,3.28.0,2025-04-29 12:40:46,"Halo, Kak Rhonoy Saputra. Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-29 19:09:13,3.28.0
0ba9f9df-4c92-459b-b982-14507fa6cca8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sekali untuk menghemat biaya admin dan menyimpan uang atau menabung,5,0,3.31.0,2025-04-29 11:46:33,,,3.31.0
4fc19d6d-4b04-4a57-9185-d6a41e0e56db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ada biaya admin juga ternyata,3,0,3.29.0,2025-04-29 11:17:40,"Halo, Kak Istini Sarifah. Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-29 19:01:19,3.29.0
c2e65afb-42d1-461e-a231-c2436f99f789,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat baik dan cepat,5,0,3.32.1,2025-04-29 11:16:01,,,3.32.1
f70c3829-6e59-43f6-8520-8c296cd92564,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat membantu, saya sudah lama menggunakan flip, sangat recommended",5,0,3.32.1,2025-04-29 09:10:59,,,3.32.1
289d5312-1787-46f3-83b7-dcd84d16c732,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,3.32.1,2025-04-29 04:13:04,,,3.32.1
a3968e45-ab6e-4dfe-a9bb-db7de429c647,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi apaan ini gajelas. orang lagi ada kendala. cs nya malah both sampe 12x chatan keluh masalah sama both dan gaada solusi!!! masalah dibantuan gaada pula!!!! makin gajelass!!!! GARECOMENDED!!!!!!!,1,0,,2025-04-29 04:12:49,"Halo, Kak Ayu Sundari7721. Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-29 18:52:55,
998b6417-56bb-423a-bdbe-c20a7f029d68,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mudah cepat terpercaya,5,0,3.32.1,2025-04-29 03:23:27,,,3.32.1
62e5933b-7958-45b4-9e2c-ee482e396390,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bangus menarik,5,0,3.32.1,2025-04-29 01:55:16,,,3.32.1
90c38a18-c6da-4a4c-8e09-b2f8d125d244,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ga usah kebanyakan fitur aneh-aneh deh, pake segala di casbackin belanja shopee di casbackin waktu udah jatuh tempo gada laporan lo. cashback ga seberapa juga buat laporan banyak banget. katanya juga transfer gratis pake flip akhirnya bayar juga.",4,2,3.32.1,2025-04-29 00:52:30,,,3.32.1
94c3a777-37f1-4884-883d-a03df157af8d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"transfernya kena biaya admin 2.000, jadi hapus aja aplikasinya udah ga manfaat",1,1,3.32.1,2025-04-29 00:16:10,"Halo, Kak Miftahul Ulum. Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-29 18:51:07,3.32.1
30b03cbc-f6eb-44cd-b668-bfb259274321,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap!!! buat kirim uang ke freelancer Pakistan fee nya rendah,5,0,3.32.1,2025-04-28 23:32:31,,,3.32.1
b0d2b257-98f2-4217-84f4-08feef989a2e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,memuaskan,5,0,3.32.1,2025-04-28 23:07:20,,,3.32.1
06b66d8d-ef5a-4845-a3d6-543d86a2a3c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantul,5,0,3.32.1,2025-04-28 22:16:25,,,3.32.1
502262ce-2d45-463a-b9aa-41acc229e8f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu sekali dalam transfer free adm,5,0,3.27.0,2025-04-28 21:51:56,,,3.27.0
f26a1e31-4546-4f23-8b63-0a612ca348e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,KECEWA DGN UPDATE BARU YG HARUS NAMBAH 1000 UNTUK REAL TIME DAN YG FREE 25 MNT OMG. Kenapasi hal kecil gini harus bohong,1,0,3.32.1,2025-04-28 15:39:59,"Halo, Kak Lintang Sulistiyo. Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-28 17:44:52,3.32.1
99c14255-f413-43dc-9558-5c628e0bc537,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cakepp ngebantu banget🤝,5,0,3.32.1,2025-04-28 14:54:54,,,3.32.1
67694425-1415-46f6-9078-d4f34562add7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sii,5,0,3.32.1,2025-04-28 14:26:54,,,3.32.1
01783459-5120-4805-a88a-53a8bbc9ce85,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,3.32.1,2025-04-28 14:08:09,,,3.32.1
26cef874-72cf-463d-8b9c-85bddf03da80,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"customer service nya sat set, akun flip lama saya kembali ""hidup"". Thanks flip",5,0,3.32.1,2025-04-28 13:05:22,,,3.32.1
b4ac3fcc-125e-4b94-8f5f-93f2bbabac88,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"customer servicenya ga ngebantu, transaksi lama. garansi tranfer cepat juga ga guna",1,1,3.32.1,2025-04-28 12:24:07,"Halo, Kak Kiky Erlang. Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-28 17:41:00,3.32.1
a3ebf512-c065-4efe-b6d5-33218ad44d2b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap. tapi sekarang ada biaya adminnya,5,0,3.32.1,2025-04-28 11:50:09,,,3.32.1
cd693860-370c-4a2e-82be-99cf66d3fbfe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat memuaskan,5,0,3.32.1,2025-04-28 10:55:43,,,3.32.1
c9bc462d-a433-499d-aaaf-f6c50316999c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi sangat bagus sekali,5,0,3.32.1,2025-04-28 10:43:46,,,3.32.1
59b1ee0e-eaef-4b58-b613-8bd14769deec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apknya bagus banget 🤩🤩🤩🤩,5,0,3.32.1,2025-04-28 09:57:49,,,3.32.1
25163b00-7134-44cc-9677-8f29580f4521,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bermanfaat dan membantu,5,0,3.29.0,2025-04-28 09:21:07,,,3.29.0
57c9e839-c920-4530-8802-7fb39a7a2d37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bangke lama banget sekarang buat transfer...,2,1,3.32.1,2025-04-28 08:35:09,"Halo, Kak Abd Azam. Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-28 17:38:51,3.32.1
754d632a-8179-444c-bf28-34c4a38d4f0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mau refund susah sekali yaaaa... gagal gagal terus, sudah mengikuti prosedur loh edit sudah dibantu setelah telpon CS langsung, kalo via chat, hanya muter muter disana aja, ngga ada solusi sarang buat yang lain, langsung hubungi CS via tlp aja, jangan chat ai",4,0,3.31.0,2025-04-28 08:21:59,"Halo, Kak Siti Nurul Fadhliah. Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-28 17:37:20,3.31.0
8eefcae1-f9e7-42cd-8166-35dc135c8ee8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sangat mudah transfer ntar bank,5,0,3.32.1,2025-04-28 08:05:46,,,3.32.1
bc08cc1d-9cb7-4865-923e-242842c796c0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"fitur chat CS hanya berfungsi sbg AI, no solution! tidak ada penyelesaian masalah sama sekali. sistem/migrasi pun tidak di perbaharui sejak tahun 2022, saldo tertahan tidak bisa ditarik. instruksinya tidak jelas.",1,0,,2025-04-28 07:40:26,"Halo, Kak Devi Ramadhani. Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-28 17:38:17,
0e96e980-c394-4a53-a80c-da4e1f408beb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mengajukan refund tapi selalu gagal gara2 kode unik salah,1,0,3.32.1,2025-04-28 07:24:22,"Halo, Kak Yayah Fauziyah. Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-28 17:36:39,3.32.1
ad30172b-9448-493e-b08c-6e1e37638e05,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi yg keren.. mempermudah transaksi..,5,0,3.32.1,2025-04-28 05:02:32,,,3.32.1
64f53ea4-3f10-438c-969c-158cedfc5329,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kecepatan kurang,3,0,3.31.0,2025-04-28 03:46:13,"Halo, Kak Azwar tanjung. Mohon maaf atas ketidaknyamanannya. Mohon dapat menginformasikan kendala transfer gratis yang Kakak alami melalui chat bantuan di aplikasi Flip, dengan subjek: Keluhan Google Play Store {nama di Google Play Store} agar dapat segera kami cek ya.",2025-04-28 17:33:28,3.31.0
aebd544e-e809-40b9-85da-57eeb7a42d72,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,3.32.1,2025-04-28 03:45:54,,,3.32.1
